0.215622,0.201984,0.219209,0.219808,0.285168,0.228404,0.331078,0.495164,0.546888,0.453678,0.239261,0.842621,0.789117,0.999866,0.134234,0.152544,0.151807,0.419098,0.398179,0.421216,0.177151,0.198464,0.183655,0.154247,0.093826,0.224815,0.224669,0.191258,0.352543,0.377570,0.382248,0.134675,0.157342,0.159342,0.185750,0.128586,0.208736,0.182936,0.062551,0.175493,0.183924,0.188387,0.183448,0.183928,0.161889,0.138124,0.176537,0.295071,0.226867,0.321188,0.212370,0.141009,0.218021,0.213093,0.196499,0.198325,0.199332,0.543957,0.492664,0.500255,0.158142,0.202562,0.222689,0.203394,0.191830,0.141267,0.173362,0.195216,0.186150,0.127077,0.150516,0.198152,0.194115,0.206653,0.168105,0.166474,0.188062,0.191464,0.194692,0.157628,0.162993,0.150435,0.141784,0.125593,0.197434,0.188925,0.215584,0.155979,0.167710,0.148493,0.146892,0.146360,0.138907,0.165939,0.170311,0.169282,0.147844,0.363632,0.466119,0.441098,0.156162,0.166928,0.169629,0.227789,0.237567,0.225772,0.177709,0.087108,0.157867,0.144967,0.129133,0.169061,0.184571,0.174206,0.176038,0.191638,0.165393,0.166623,0.118843,0.162861,0.120374,0.166820,0.163926,0.154033,0.177688,0.176552,0.184475,0.177995,0.144774,0.043298,0.109905,0.128356,0.151176,0.387251,0.487203,0.422477,0.184593,0.188107,0.188107,0.130203,0.281631,0.299831,0.299831,0.150527,0.135761,0.025225,0.108108,0.132789,0.150054,0.123974,0.128376,0.104461,0.131518,0.139513,0.223613,0.191314,0.135118,0.134897,0.133043,0.132978,0.141808,0.131350,0.137184,0.127328,0.130092,0.138060,0.136496,0.157564,0.101237,0.175004,0.141926,0.131254,0.130704,0.104058,0.120876,0.274186,0.272394,0.249829,0.127378,0.137044,0.289697,0.270128,0.250550,0.112733,0.119832,0.135001,0.154340,0.157987,0.148116,0.120829,0.121920,0.112091,0.123609,0.121534,0.141399,0.047678,0.124769,0.229732,0.207755,0.216102,0.112669,0.126284,0.138485,0.164428,0.151814,0.158929,0.197605,0.177035,0.166070,0.126527,0.136118,0.138800,0.006878,0.135229,0.135189,0.123636,0.134399,0.121744,0.164686,0.142426,0.151477,0.118167,0.193615,0.206580,0.192278,0.123794,0.109676,0.118477,0.089048,0.185207,0.239676,0.210408,0.187540,0.159346,0.122748,0.115303,0.115303,0.141709,0.162952,0.123052,0.165781,0.174270,0.161930,0.185875,0.141790,0.186342,0.158722,0.150326,0.193854,0.176950,0.145673,0.148197,0.156084,0.133590,0.150351,0.080509,0.162692,0.142906,0.090537,0.142731,0.168428,0.227509,0.261465,0.240706,0.151136,0.159967,0.157024,0.167791,0.183249,0.174484,0.149739,0.132270,0.136631,0.137931,0.149934,0.104852,0.097529,0.207179,0.226451,0.250332,0.211021,0.171286,0.180336,0.152068,0.171241,0.164088,0.224366,0.189252,0.137058,0.096533,0.140461,0.185220,0.251303,0.178332,0.140602,0.225952,0.217778,0.216668,0.196152,0.177757,0.164407,0.142296,0.138417,0.142144,0.166503,0.169274,0.169526,0.151937,0.126906,0.126938,0.129767,0.148047,0.202002,0.221137,0.024684,0.146359,0.184009,0.158070,0.106992,0.151894,0.165781,0.161542,0.159691,0.168218,0.167025,0.165678,0.162188,0.160381,0.129374,0.144696,0.149292,0.224058,0.217596,0.192044,0.114959,0.100808,0.057679,0.154698,0.237212,0.134291,0.210944,0.149065,0.159522,0.137762,0.136316,0.126011,0.134728,0.143899,0.161463,0.161774,0.153541,0.137865,0.131439,0.130209,0.142383,0.137135,0.136535,0.132049,0.137869,0.131472,0.128157,0.160119,0.179382,0.032458,0.141222,0.153177,0.158127,0.152483,0.163072,0.139798,0.163891,0.135998,0.132399,0.119796,0.120802,0.136471,0.103375,0.176224,0.169286,0.186362,0.142135,0.150003,0.150162,0.158376,0.105153,0.152527,0.135253,0.148643,0.160541,0.169640,0.168183,0.350220,0.509610,0.173411,0.169246,0.057720,0.165371,0.174315,0.180310,0.166693,0.149266,0.115094,0.161536,0.197058,0.200777,0.197915,0.178409,0.113844,0.169828,0.172343,0.191965,0.191965,0.181544,0.186541,0.199207,0.190816,0.185165,0.180639,0.156837,0.123763,0.187582,0.205260,0.234364,0.167023,0.167079,0.151053,0.181011,0.169022,0.184245,0.168064,0.164724,0.154967,0.111958,0.176824,0.164595,0.158099,0.130403,0.125392,0.137187,0.151835,0.172678,0.162240,0.166251,0.151869,0.139958,0.117436,0.136969,0.141188,0.189943,0.295748,0.160902,0.296169,0.154524,0.162232,0.056855,0.171629,0.183224,0.192137,0.154177,0.154731,0.180218,0.145686,0.345896,0.387707,0.305781,0.142139,0.129124,0.131157,0.124943,0.136344,0.147177,0.170038,0.184617,0.180061,0.153876,0.148506,0.139741,0.171993,0.165858,0.168784,0.130517,0.151684,0.138641,0.157959,0.142649,0.140792,0.139730,0.138926,0.169543,0.207659,0.200858,0.185410,0.144269,0.173333,0.172489,0.170410,0.515908,0.555226,0.499134,0.158796,0.176609,0.190082,0.171487,0.044708,0.140414,0.196668,0.191572,0.197291,0.182745,0.185782,0.170407,0.178873,0.205915,0.188321,0.183079,0.077495,0.177559,0.164342,0.113555,0.163307,0.159358,0.175649,0.174114,0.190822,0.176124,0.178273,0.179541,0.181721,0.182996,0.182443,0.197878,0.178995,0.174642,0.175597,0.232000,0.234962,0.220513,0.170468,0.151152,0.154603,0.166980,0.162013,0.133095,0.125034,0.138951,0.145611,0.150346,0.146645,0.178082,0.164617,0.179393,0.168730,0.180410,0.173665,0.184174,0.192868,0.216523,0.195992,0.193311,0.175550,0.175115,0.173530,0.185257,0.207733,0.201518,0.203881,0.193145,0.187175,0.160423,0.158180,0.190507,0.207572,0.196846,0.184065,0.159940,0.137548,0.180267,0.196487,0.217974,0.175973,0.198555,0.206543,0.204762,0.167683,0.168018,0.181220,0.201297,0.199627,0.199035,0.187055,0.137198,0.163403,0.161895,0.173027,0.173078,0.170678,0.172938,0.182045,0.203315,0.178341,0.168558,0.113437,0.153889,0.181566,0.175607,0.171331,0.192362,0.175715,0.161535,0.168014,0.168929,0.135826,0.131674,0.147164,0.175916,0.157028,0.149451,0.133090,0.129674,0.142374,0.151468,0.165482,0.185109,0.166203,0.184073,0.159854,0.159445,0.133041,0.132320,0.132067,0.119897,0.183833,0.170633,0.185844,0.164881,0.167652,0.176583,0.174263,0.198259,0.188682,0.195871,0.152530,0.150854,0.143657,0.251228,0.954538,0.842170,0.728941,0.170485,0.176478,0.150549,0.146029,0.150877,0.150877,0.158527,0.171648,0.088476,0.156339,0.145772,0.050544,0.135134,0.138278,0.140064,0.141858,0.154219,0.159389,0.147808,0.126033,0.133940,0.148241,0.147762,0.154761,0.147700,0.147142,0.148583,0.138113,0.210816,0.180502,0.201984,0.113824,0.151000,0.102780,0.145293,0.160176,0.162713,0.183340,0.163119,0.166841,0.155253,0.166767,0.176397,0.175274,0.166234,0.204708,0.206853,0.206134,0.170736,0.154878,0.206925,0.206214,0.202483,0.147927,0.172793,0.158723,0.158173,0.143591,0.158855,0.113756,0.149376,0.131440,0.147891,0.147891,0.143683,0.146508,0.123057,0.181624,0.200159,0.191540,0.174547,0.162459,0.136828,0.116778,0.106555,0.127778,0.165216,0.175773,0.163594,0.133185,0.132231,0.142847,0.163769,0.190030,0.167267,0.050654,0.150234,0.178610,0.154050,0.144059,0.148041,0.155309,0.163348,0.150336,0.144761,0.127101,0.133414,0.133414,0.074702,0.148646,0.138435,0.146906,0.151651,0.152604,0.151296,0.154260,0.163505,0.154336,0.132982,0.130381,0.142709,0.157610,0.147712,0.140285,0.133909,0.127294,0.128041,0.162028,0.167710,0.174857,0.187162,0.192291,0.202698,0.220219,0.206381,0.199307,0.108631,0.158953,0.155959,0.084350,0.167420,0.162872,0.171959,0.177687,0.163778,0.167229,0.099042,0.192684,0.135578,0.168085,0.162301,0.051021,0.177188,0.189954,0.169680,0.089842,0.169719,0.199062,0.163140,0.160417,0.149373,0.159776,0.174121,0.176045,0.198697,0.246600,0.230622,0.233019,0.153944,0.163479,0.111805,0.169336,0.171002,0.174102,0.168774,0.179922,0.161360,0.904058,0.665086,0.694238,0.169512,0.147587,0.134161,0.152446,0.144600,0.153685,0.158752,0.144435,0.144435,0.130394,0.140695,0.091894,0.169766,0.122797,0.166034,0.171317,0.171803,0.097056,0.164495,0.189159,0.177688,0.174757,0.150610,0.151680,0.149652,0.100750,0.166732,0.186317,0.191949,0.184035,0.168627,0.164003,0.050805,0.094806,0.158106,0.155618,0.173654,0.182291,0.181518,0.179166,0.121231,0.167091,0.160278,0.177858,0.152844,0.144263,0.115860,0.160590,0.162565,0.180900,0.174258,0.167488,0.182555,0.208161,0.191844,0.177998,0.103826,0.159064,0.142931,0.059808,0.147557,0.160549,0.179099,0.189361,0.192963,0.183113,0.123180,0.160589,0.170679,0.057231,0.175437,0.177853,0.189138,0.165423,0.157487,0.122764,0.153038,0.141921,0.168020,0.161172,0.160934,0.135542,0.092258,0.105341,0.161531,0.162724,0.165299,0.167383,0.157339,0.143657,0.148890,0.158706,0.124295,0.179063,0.181506,0.189899,0.178400,0.185596,0.159604,0.178687,0.181237,0.195206,0.181256,0.173307,0.221951,0.221250,0.100322,0.192397,0.186110,0.091115,0.222743,0.198850,0.200264,0.173314,0.183623,0.174391,0.178145,0.181704,0.161744,0.042464,0.118768,0.113080,0.045451,0.134333,0.150144,0.163858,0.160156,0.163534,0.154217,0.160522,0.147356,0.151903,0.142014,0.145752,0.144906,0.145655,0.145617,0.186524,0.201594,0.091910,0.148190,0.159259,0.160166,0.145283,0.138272,0.151573,0.156621,0.143544,0.146752,0.150769,0.156816,0.147338,0.153719,0.145075,0.139990,0.141259,0.151851,0.171805,0.163635,0.157260,0.166631,0.183272,0.184317,0.163585,0.166221,0.174593,0.175776,0.179746,0.192364,0.196991,0.183675,0.158179,0.159865,0.162374,0.169612,0.166479,0.164574,0.198170,0.183386,0.187850,0.139303,0.128443,0.116395,0.112398,0.124969,0.146172,0.168061,0.192462,0.172020,0.160435,0.134314,0.137730,0.100557,0.130170,0.147507,0.148157,0.143402,0.146171,0.170038,0.149731,0.139935,0.136853,0.160144,0.150221,0.149620,0.095182,0.140071,0.139417,0.145302,0.132496,0.144814,0.148562,0.152876,0.185189,0.185193,0.149820,0.133108,0.195293,0.208839,0.195685,0.187057,0.163770,0.157015,0.169881,0.044597,0.150773,0.141735,0.148352,0.135078,0.105375,0.119968,0.102319,0.142609,0.146973,0.147124,0.129399,0.111229,0.027588,0.129706,0.141010,0.152450,0.128658,0.104631,0.130970,0.107310,0.126520,0.124320,0.153643,0.152337,0.380361,0.344254,0.361323,0.127995,0.119972,0.105193,0.115431,0.130470,0.129375,0.114977,0.119569,0.135847,0.128777,0.119468,0.109135,0.128053,0.128850,0.139430,0.107811,0.165892,0.144981,0.142572,0.115511,0.129071,0.414395,0.451016,0.445529,0.191413,0.156559,0.159199,0.171432,0.151718,0.164003,0.140126,0.152614,0.138358,0.163265,0.137865,0.135366,0.249946,0.253836,0.248679,0.148628,0.161671,0.152329,0.028766,0.143641,0.178135,0.161929,0.149685,0.144772,0.154721,0.146485,0.146953,0.165792,0.168733,0.157028,0.115101,0.324423,0.306378,0.375716,0.126319,0.130181,0.052710,0.142427,0.152244,0.132659,0.097876,0.123329,0.133819,0.114443,0.144726,0.149223,0.154852,0.156858,0.163789,0.134927,0.142728,0.126369,0.120154,0.107958,0.113331,0.127533,0.136241,0.173335,0.175785,0.172950,0.142283,0.128342,0.133899,0.151871,0.130920,0.105758,0.153567,0.163778,0.065641,0.152669,0.132330,0.125207,0.133453,0.119714,0.123129,0.123295,0.130884,0.123401,0.122868,0.119915,0.115869,0.102103,0.113651,0.049193,0.093816,0.139766,0.141589,0.064031,0.137597,0.151700,0.154721,0.134103,0.110152,0.114097,0.143960,0.142228,0.124051,0.118889,0.118852,0.141545,0.148129,0.109451,0.158933,0.156773,0.044315,0.126520,0.141228,0.141228,0.091415,0.170672,0.135063,0.137605,0.109388,0.109797,0.093109,0.091137,0.116727,0.149297,0.184336,0.174589,0.149246,0.141425,0.244652,0.222248,0.064381,0.150250,0.149282,0.156180,0.149540,0.125787,0.101532,0.097750,0.118634,0.133049,0.160437,0.109519,0.170350,0.147644,0.164148,0.121946,0.135262,0.049021,0.137259,0.127091,0.129299,0.076162,0.116206,0.129111,0.068815,0.123107,0.105906,0.097453,0.115328,0.140231,0.138847,0.145432,0.147893,0.169040,0.159427,0.158039,0.151208,0.102111,0.138531,0.155130,0.175674,0.172230,0.181563,0.185396,0.179447,0.162734,0.161054,0.165504,0.070473,0.166908,0.162134,0.162694,0.169999,0.169413,0.066517,0.149561,0.144425,0.138443,0.154141,0.163274,0.151362,0.165376,0.187634,0.175666,0.162052,0.150894,0.147876,0.131807,0.111247,0.096437,0.558982,0.610061,0.595184,0.150814,0.136875,0.137356,0.146347,0.127785,0.107869,0.108228,0.119372,0.109524,0.155192,0.158091,0.154180,0.154052,0.130785,0.132854,0.127350,0.116611,0.148226,0.143586,0.142250,0.128786,0.139855,0.144423,0.142724,0.154677,0.152512,0.140758,0.133345,0.154382,0.153825,0.151291,0.126720,0.146193,0.147593,0.147150,0.142446,0.155525,0.160911,0.141895,0.132936,0.123698,0.127820,0.131781,0.133176,0.144014,0.151007,0.146270,0.146750,0.171956,0.147277,0.145392,0.115891,0.145065,0.140386,0.135401,0.113501,0.118619,0.197724,0.230035,0.222842,0.144304,0.125825,0.127813,0.142790,0.155363,0.150216,0.136660,0.132156,0.099465,0.144729,0.138743,0.138886,0.143162,0.122083,0.129344,0.116990,0.168198,0.178334,0.059246,0.185110,0.179563,0.157082,0.117629,0.116730,0.136158,0.141553,0.142536,0.145798,0.150399,0.146877,0.143695,0.134987,0.128651,0.126459,0.126996,0.148143,0.154222,0.141880,0.141067,0.139095,0.131449,0.110981,0.061172,0.141288,0.145705,0.127985,0.126764,0.119670,0.117490,0.115672,0.116130,0.142844,0.165076,0.104939,0.148416,0.146521,0.139554,0.143445,0.156617,0.161973,0.162064,0.146840,0.184484,0.184922,0.174905,0.141656,0.141261,0.149426,0.126705,0.135857,0.126264,0.143134,0.118411,0.134971,0.102355,0.119126,0.106396,0.124553,0.115168,0.133215,0.117566,0.132727,0.136920,0.152243,0.127119,0.123163,0.071513,0.138673,0.136295,0.029750,0.173460,0.185767,0.152390,0.040100,0.000000,0.005676,0.059005,0.104482,0.144736,0.117135,0.137233,0.141287,0.181236,0.152627,0.128356,0.156447,0.166784,0.061059,0.147173,0.133396,0.133941,0.138082,0.133518,0.139875,0.152078,0.109844,0.129302,0.102291,0.151717,0.159942,0.049413,0.121556,0.144609,0.162012,0.148377,0.124818,0.116527,0.113969,0.156248,0.182256,0.181798,0.168764,0.138270,0.138191,0.139556,0.098798,0.124738,0.123620,0.133827,0.176611,0.181511,0.132482,0.125144,0.163508,0.152799,0.164528,0.113413,0.127514,0.137808,0.165057,0.152919,0.131404,0.111858,0.119077,0.126043,0.144691,0.142007,0.153958,0.138300,0.122768,0.120356,0.137742,0.144553,0.128491,0.102035,0.117138,0.128393,0.128690,0.123220,0.129288,0.156661,0.158014,0.155596,0.144506,0.164810,0.964047,0.668664,0.710958,0.175416,0.184221,0.158977,0.166986,0.172266,0.158313,0.140996,0.095195,0.142355,0.141469,0.027556,0.116992,0.119317,0.150187,0.141321,0.055117,0.121772,0.126110,0.108062,0.157422,0.154085,0.152021,0.168429,0.154649,0.142515,0.145526,0.154474,0.173207,0.137925,0.138719,0.131115,0.131115,0.132239,0.147484,0.120781,0.120781,0.177878,0.170700,0.058692,0.140465,0.149273,0.152304,0.150684,0.137920,0.125718,0.123582,0.158560,0.139167,0.162950,0.139618,0.150262,0.132801,0.125633,0.120107,0.125853,0.132659,0.147778,0.150753,0.155159,0.158104,0.068695,0.071370,0.016430,0.100416,0.110452,0.130549,0.155525,0.175273,0.116377,0.152070,0.141669,0.099274,0.167363,0.363222,0.447792,0.582196,0.411735,0.118189,0.193596,0.167573,0.165260,0.162556,0.159857,0.162387,0.126416,0.126399,0.067203,0.124374,0.143617,0.151911,0.145912,0.145860,0.149790,0.157813,0.140547,0.154504,0.149412,0.152645,0.142244,0.129375,0.138834,0.128186,0.139578,0.133995,0.141025,0.122329,0.126538,0.117520,0.153220,0.147665,0.140760,0.138913,0.134644,0.158859,0.150363,0.148727,0.118617,0.088418,0.118594,0.126651,0.115353,0.123674,0.233962,0.300557,0.306439,0.208997,0.138167,0.133197,0.130127,0.116935,0.131678,0.161220,0.166591,0.159530,0.100985,0.112747,0.153246,0.131011,0.124390,0.121735,0.130292,0.115314,0.120682,0.138262,0.108499,0.121978,0.120431,0.136151,0.122498,0.128033,0.121190,0.133576,0.123346,0.113058,0.113029,0.114882,0.116690,0.122681,0.121663,0.133436,0.098640,0.120665,0.154407,0.152253,0.144896,0.146286,0.139170,0.123098,0.108765,0.108765,0.138815,0.156675,0.043512,0.134766,0.137492,0.132130,0.122679,0.105036,0.145265,0.153718,0.116378,0.111438,0.105068,0.120226,0.138940,0.163963,0.186939,0.159121,0.127910,0.124685,0.124586,0.097778,0.123777,0.143552,0.132254,0.132400,0.119914,0.138027,0.141026,0.149920,0.148666,0.021174,0.171635,0.178445,0.053084,0.092646,0.074122,0.084881,0.123523,0.157681,0.152650,0.164043,0.138579,0.138015,0.149502,0.141340,0.138274,0.132263,0.142387,0.152053,0.160069,0.156246,0.162735,0.147416,0.138396,0.117671,0.142074,0.144797,0.149968,0.125957,0.144245,0.156289,0.145799,0.149753,0.145755,0.129961,0.130658,0.131744,0.157675,0.141556,0.158683,0.136647,0.149779,0.172829,0.171267,0.123331,0.104825,0.110347,0.116078,0.131993,0.143090,0.151157,0.148664,0.147036,0.162427,0.166279,0.181238,0.160365,0.060297,0.113586,0.156318,0.141746,0.136041,0.091274,0.121605,0.138311,0.100903,0.162253,0.133882,0.158485,0.153638,0.073297,0.106169,0.168574,0.154580,0.047469,0.148528,0.143284,0.153122,0.140640,0.175322,0.176840,0.191931,0.177519,0.171164,0.174724,0.153987,0.149118,0.137276,0.135364,0.140589,0.147383,0.166303,0.150644,0.153933,0.132071,0.151917,0.128628,0.126011,0.128720,0.154243,0.144050,0.160250,0.144638,0.157205,0.128496,0.140943,0.134563,0.151051,0.118773,0.131857,0.110791,0.130575,0.118728,0.124120,0.135641,0.096766,0.142169,0.136653,0.152705,0.152183,0.148735,0.121053,0.108043,0.126950,0.162737,0.028170,0.132035,0.132399,0.098226,0.166482,0.166505,0.054095,0.151373,0.153942,0.174287,0.159595,0.163297,0.143040,0.151292,0.046920,0.123137,0.128521,0.130881,0.135966,0.140352,0.145810,0.166580,0.118434
